VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
DR001,Expenditure,Insurance,30.15,,0,,1750-09-26,Outfitting,Pound sterling,
DR001,Expenditure,Other expenditures,513.11,,0,,1750-09-26,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR001,Expenditure,Ship out,100,,0,,1750-09-26,Outfitting,Pound sterling,
DR001,Return,Total returns,525.43,,0,,1753-02-23,Return,Pound sterling,
DR001,Return,Ship In,75,,0,VSRV,,Return,Pound sterling,
DR002,Expenditure,Insurance,6.53,,0,,,Outfitting,Pound sterling,
DR002,Expenditure,Other expenditures,140.9,,0,,,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR002,Expenditure,Trade cargo costs,88.36,Credit,0,,,Outfitting,Pound sterling,
DR002,Return,Total returns,247.31,,0,,1755-08-12,Return,Pound sterling,
DR002,Expenditure,Ship Out,40.0843,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR002,Return,Ship In,30.063225,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR003,Expenditure,Insurance,44.33,,0,,,Outfitting,Pound sterling,
DR003,Expenditure,Other expenditures,1018.92,Credit,0,,,Outfitting,Pound sterling,
DR003,Expenditure,Other expenditures,410.59,,0,,,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR003,Return,Other return,799.49,,0,,1756-04-03,Return,Pound sterling,Calculated as the remainder after deducting returns specified in the source from total returns (calculated as the total expenditures +/- profit/loss).
DR003,Return,Sale of sugar,745.32,,0,,1756-04-03,Return,Pound sterling,
DR003,Expenditure,Ship Out,250.5528,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR003,Return,Ship In,187.9146,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR004,Expenditure,Other expenditures,79.1,,0,,,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR004,Expenditure,Outfitting,60,,0,,,Outfitting,Pound sterling,
DR004,Expenditure,Trade cargo costs,389.89,Credit,0,,,Outfitting,Pound sterling,
DR004,Return,Bills of exchange,245.15,,0,,1755-02-20,Return,Pound sterling,
DR004,Return,Insurance loss reimbursement,7.5,,0,,,Return,Pound sterling,
DR004,Return,Other return,119.61,,0,,1755-02-20,Return,Pound sterling,Calculated as the remainder after deducting returns specified in the source from total returns (calculated as the total expenditures +/- profit/loss).
DR004,Return,Sale of sugar,183.73,,0,,1755-02-20,Return,Pound sterling,
DR004,Expenditure,Insurance,58.2,,0,INT,,Outfitting,Pound sterling,
DR004,Expenditure,Ship Out,99.8223,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR004,Return,Ship In,74.866725,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR005,Expenditure,Total expenditure,371.93,,0,,,Outfitting,Pound sterling,
DR005,Return,Total returns,377.1,,0,,1753-11-10,Return,Pound sterling,
DR005,Expenditure,Insurance,40.91,,0,INT,,Outfitting,Pound sterling,
DR005,Expenditure,Ship Out,70.1828,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR005,Return,Ship In,52.6371,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR006,Expenditure,Other expenditures,380.41,,0,,1751-06-08,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR006,Expenditure,Trade cargo costs,407.42,Credit,0,,1751-06-08,Outfitting,Pound sterling,
DR006,Return,Total returns,916.91,,0,,1753-11-10,Return,Pound sterling,
DR006,Expenditure,Insurance,86.66,,0,INT,,Outfitting,Pound sterling,
DR006,Expenditure,Ship Out,148.6633,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR006,Return,Ship In,111.497475,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR007,Expenditure,Insurance,48.38,,0,,1755,Outfitting,Pound sterling,
DR007,Expenditure,Other expenditures,132.34,,0,,1755,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR007,Expenditure,Outfitting,200,,0,,1755,Outfitting,Pound sterling,
DR007,Expenditure,Trade cargo costs,1486.79,Credit,0,,1755,Outfitting,Pound sterling,
DR007,Return,Total returns,1483.12,,0,,1759-11-12,Return,Pound sterling,
DR007,Expenditure,Ship Out,317.4767,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR007,Return,Ship In,238.107525,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR008,Expenditure,Insurance,25.95,,0,,,Outfitting,Pound sterling,
DR008,Expenditure,Other expenditures,93.45,,0,,,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR008,Expenditure,Trade cargo costs,627.38,Credit,0,,,Outfitting,Pound sterling,
DR008,Return,Other return,343.53,,0,,,Return,Pound sterling,Calculated as the remainder after deducting returns specified in the source from total returns (calculated as the total expenditures +/- profit/loss).
DR008,Return,Returned goods,97.11,,0,,,Return,Pound sterling,
DR008,Return,Sale of sugar,316.49,,0,,,Return,Pound sterling,
DR008,Expenditure,Ship Out,126.9526,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR008,Return,Ship In,95.21445,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR009,Expenditure,Insurance,36.16,,0,,1753-05-22,Outfitting,Pound sterling,
DR009,Expenditure,Other expenditures,503.46,,0,,1753-05-22,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR009,Expenditure,Trade cargo costs,1142.58,Credit,0,,1753-09-21,Outfitting,Pound sterling,
DR009,Return,Other return,1909.27,,0,,1755-02-20,Return,Pound sterling,Calculated as the remainder after deducting returns specified in the source from total returns (calculated as the total expenditures +/- profit/loss).
DR009,Return,Returned goods,8.08,,0,,1755-02-20,Return,Pound sterling,
DR009,Expenditure,Ship Out,285.974,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR009,Return,Ship In,214.4805,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR010,Expenditure,Insurance,23.33,,0,,1752-02-13,Outfitting,Pound sterling,
DR010,Expenditure,Other expenditures,352.65,,0,,1752-02-13,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR010,Expenditure,Trade cargo costs,502.84,Credit,0,,1752-02-13,Outfitting,Pound sterling,
DR010,Return,Other return,852.6,,0,,1755-02-20,Return,Pound sterling,Calculated as the remainder after deducting returns specified in the source from total returns (calculated as the total expenditures +/- profit/loss).
DR010,Return,Returned goods,224.25,,0,,1755-02-20,Return,Pound sterling,
DR010,Expenditure,Ship Out,149.3994,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR010,Return,Ship In,112.04955,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR011,Expenditure,Insurance,18.9,,0,,,Outfitting,Pound sterling,
DR011,Expenditure,Other expenditures,1078.78,,0,,,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR011,Return,Total returns,1054.6,,0,,1755-08-13,Return,Pound sterling,
DR011,Expenditure,Ship Out,186.6056,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR011,Return,Ship In,139.9542,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR012,Expenditure,Insurance,90.76,,0,,1753-05-12,Outfitting,Pound sterling,
DR012,Expenditure,Other expenditures,32.78,,0,,1753-05-12,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR012,Expenditure,Outfitting,165.38,,0,,1753-05-12,Outfitting,Pound sterling,
DR012,Expenditure,Trade cargo costs,1311.41,Credit,0,,,Outfitting,Pound sterling,
DR012,Return,Total returns,1707.14,,0,,1759-11-12,Return,Pound sterling,
DR012,Expenditure,Ship Out,272.0561,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR012,Return,Ship In,204.042075,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR013,Expenditure,Insurance,37.79,,0,,,Outfitting,Pound sterling,
DR013,Expenditure,Other expenditures,782.29,,0,,,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR013,Return,Other return,495.27,,0,,1752-12-27,Return,Pound sterling,Calculated as the remainder after deducting returns specified in the source from total returns (calculated as the total expenditures +/- profit/loss).
DR013,Return,Ship In,80,,0,,1752-12-27,Return,Pound sterling,
DR013,Expenditure,Ship Out,106.67,,0,VSDR,,Outfitting,Pound sterling,
DR014,Expenditure,Insurance,42.11,,0,,1756-08-02,Outfitting,Pound sterling,
DR014,Expenditure,Insurance,9.98,,0,,,Outfitting,Pound sterling,
DR014,Expenditure,Other expenditures,787.65,,0,,,Outfitting,Pound sterling,Calculated as the remainder. after deducting expenditures specified in the source. from total expenditures specified in the source.
DR014,Expenditure,Trade cargo costs,1397.98,Credit,0,,,Outfitting,Pound sterling,
DR014,Return,Insurance loss reimbursement,821.2,,0,,1756-04-03,Return,Pound sterling,
DR014,Return,Other return,641.03,,0,,1756-04-03,Return,Pound sterling,Calculated as the remainder after deducting returns specified in the source from total returns (calculated as the total expenditures +/- profit/loss).
DR014,Return,Returned goods,984.96,,0,,1756-04-03,Return,Pound sterling,
DR014,Expenditure,Ship Out,380.4124,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR014,Return,Ship In,285.3093,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR015,Expenditure,Gross outlays,5566,,0,,,Outfitting,Pound sterling,
DR015,Expenditure,Insurance,612,,0,INV,,Outfitting,Pound sterling,
DR015,Return,Net inset,5030,,0,,,Return,Pound sterling,
DR015,Expenditure,Ship Out,522.495,,0,VSDT*VSDO*VSRV,,Outfitting,Pound sterling,Residual value from previous voyage DR026
DR015,Return,Ship In,391.87,,0,VSDT*VSDO*VSRV*VSRV,,Return,Pound sterling,
DR016,Expenditure,Gross outlays,913,,0,,,Outfitting,Pound sterling,
DR016,Expenditure,Insurance,100,,0,INV,,Outfitting,Pound sterling,
DR016,Return,Net return,2620,,0,,,Return,Pound sterling,
DR016,Expenditure,Ship Out,172.21,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR016,Return,Ship In,129.1575,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR017,Expenditure,Outfitting,2819,,0,,,Outfitting,Pound sterling,
DR017,Expenditure,Trade cargo costs,2529,,0,Other,,Outfitting,Pound sterling,"Estimated based on accounts of Pearl (Richardson 1996, ship 1790/21) which provided slaves for Daniel. Pearl had �9548 in trade goods, and purchased a total of 706 slaves, 187 of these were provided to Daniel."
DR017,Expenditure,Insurance,588,,0,INV,,Outfitting,Pound sterling,
DR017,Return,Net return,4666,,0,,,Return,Pound sterling,
DR017,Expenditure,Ship Out,1009,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR017,Return,Ship In,757,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR018,Expenditure,Gross outlays,1136,,0,,,Outfitting,Pound sterling,
DR018,Expenditure,Insurance,125,,0,INV,,Outfitting,Pound sterling,
DR018,Return,Net return,1973,,0,,,Return,Pound sterling,
DR018,Expenditure,Ship Out,214.37,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR018,Return,Ship In,160.7775,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR019,Expenditure,Outfitting,2114,,0,,,Outfitting,Pound sterling,
DR019,Expenditure,Trade cargo costs,5407,,0,,,Outfitting,Pound sterling,
DR019,Expenditure,Insurance,1118,,0,INV,,Outfitting,Pound sterling,
DR019,Return,Bills of exchange,5865,,0,,,Return,Pound sterling,
DR019,Expenditure,Ship Out,2800,,0,,,Outfitting,Pound sterling,
DR019,Return,Ship In,2100,,0,VSRV,,Return,Pound sterling,
DR020,Expenditure,Trade cargo costs,7945,,0,,,Outfitting,Pound sterling,
DR020,Expenditure,Outfitting including ship purchase,2906,,0,,,Outfitting,Pound sterling,
DR020,Expenditure,Insurance,1194,,0,INV,,Outfitting,Pound sterling,
DR020,Return,Net return,10936,,0,,,Return,Pound sterling,
DR020,Return,Ship In,2179,,0,VSRV,,Return,Pound sterling,
DR021,Expenditure,Gross outlays,8876,,0,,,Outfitting,Pound sterling,
DR021,Expenditure,Insurance,803,,0,,,Return,Pound sterling,
DR021,Return,Goods imported,825,,0,,,Return,Pound sterling,
DR021,Return,Sugar imported,4689,,0,,,Return,Pound sterling,
DR021,Return,Bills of exchange,6324,,0,,,Return,Pound sterling,
DR021,Expenditure,Ship Out,1509,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR021,Return,Ship In,1132,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR022,Expenditure,Gross outlays,6135,,0,,,Outfitting,Pound sterling,
DR022,Expenditure,Insurance,675,,0,INV,,Outfitting,Pound sterling,
DR022,Return,Bills of exchange,5175,,0,,,Return,Pound sterling,
DR022,Expenditure,Ship Out,1157.7,,0,VSDT*VSDO,,Outfitting,Pound sterling,For Sarah itself
DR022,Return,Ship In,868.275,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR023,Expenditure,Outfitting,1722,,0,,,Outfitting,Pound sterling,
DR023,Expenditure,Insurance,1294,,0,INV,,Outfitting,Pound sterling,
DR023,Return,Net return,12595,,0,,,Return,Pound sterling,
DR023,Expenditure,Ship Out,2850,,0,,,Outfitting,Pound sterling,
DR023,Return,Ship In,2138,,0,VSRV,,Return,Pound sterling,
DR024,Expenditure,Gross outlays,10660,,0,,,Outfitting,Pound sterling,
DR024,Expenditure,Insurance,1173,,0,INV,,Outfitting,Pound sterling,
DR024,Return,Net return,13412,,0,,,Return,Pound sterling,
DR024,Expenditure,Ship Out,2012,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR024,Return,Ship In,1509,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR025,Expenditure,Gross outlays,9835,,0,,,Outfitting,Pound sterling,
DR025,Expenditure,Insurance,1082,,0,INV,,Outfitting,Pound sterling,
DR025,Return,Net return,6015,,0,,,Return,Pound sterling,
DR025,Expenditure,Ship Out,1855.38,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR025,Return,Ship In,1391.535,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR026,Expenditure,Gross outlays,3692,,0,,,Outfitting,Pound sterling,
DR026,Expenditure,Insurance,406,,0,INV,,Outfitting,Pound sterling,
DR026,Return,Net return,3917,,0,,,Return,Pound sterling,Net including discounting for bills
DR026,Expenditure,Ship Out,696.66,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR026,Return,Ship In,522.495,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR027,Expenditure,Gross outlays,4679,,0,,,Outfitting,Pound sterling,Includes insurance payment
DR027,Return,Insurance loss reimbursement,796,,0,,,Return,Pound sterling,
DR027,Return,Bills of exchange,5040,,0,,,Return,Pound sterling,
DR027,Expenditure,Ship Out,882.98,,0,VSDT*VSDO,,Outfitting,Pound sterling,"Ship ran ashore, so no value of ship in."
DR028,Expenditure,Gross outlays,4440,,0,,,Outfitting,Pound sterling,
DR028,Expenditure,Insurance,968,,0,INV,,Outfitting,Pound sterling,
DR028,Return,Net return,8354,,0,,,Return,Pound sterling,
DR028,Return,Owing from Jamaica,1348,,0,OR,,Return,Pound sterling,
DR028,Expenditure,Ship Out,912.56,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR028,Return,Ship In,684.42,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR029,Expenditure,Gross outlays,4938,,0,,,Outfitting,Pound sterling,
DR029,Expenditure,Insurance,543,,0,INV,,Outfitting,Pound sterling,
DR029,Return,Net return,6382,,0,,,Return,Pound sterling,
DR029,Expenditure,Ship Out,513,,0,VSDT*VSDO*VSRV*VSRV,,Outfitting,Pound sterling,Residual value from previous voyage DR110
DR029,Return,Ship In,385,,0,VSDT*VSDO*VSRV*VSRV*VSRV,,Return,Pound sterling,
DR030,Expenditure,Gross outlays,6085,,0,,,Outfitting,Pound sterling,
DR030,Expenditure,Insurance,669,,0,INV,,Outfitting,Pound sterling,
DR030,Return,Net return,6582,,0,,,Return,Pound sterling,
DR030,Return,Owing from Jamaica,1153,,0,OR,,Return,Pound sterling,
DR030,Expenditure,Ship Out,385,,0,VSDT*VSDO*VSRV*VSRV*VSRV,,Outfitting,Pound sterling,Residual value from previous voyage DR029
DR030,Return,Ship In,289,,0,VSDT*VSDO*VSRV*VSRV*VSRV*VSRV,,Return,Pound sterling,
DR031,Expenditure,Gross outlays,3224,,0,,,Outfitting,Pound sterling,
DR031,Expenditure,Insurance,355,,0,INV,,Outfitting,Pound sterling,
DR031,Return,Net return,4727,,0,,,Return,Pound sterling,
DR031,Expenditure,Ship Out,608.43,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR031,Return,Ship In,456.3225,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR032,Expenditure,Gross outlays,2820,,0,,,Outfitting,Pound sterling,
DR032,Expenditure,Insurance,310,,0,INV,,Outfitting,Pound sterling,
DR032,Return,Net return,3716,,0,,,Return,Pound sterling,
DR032,Expenditure,Ship Out,532.1,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR032,Return,Ship In,399.075,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR033,Expenditure,Gross outlays,3168,,0,,,Outfitting,Pound sterling,
DR033,Expenditure,Insurance,348,,0,INV,,Outfitting,Pound sterling,
DR033,Return,Net return,2101,,0,,,Return,Pound sterling,
DR033,Expenditure,Ship Out,597.72,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR033,Return,Ship In,448.29,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR034,Expenditure,Gross outlays,3601,,0,,,Outfitting,Pound sterling,
DR034,Expenditure,Insurance,396,,0,INV,,Outfitting,Pound sterling,
DR034,Return,Net return,2681,,0,,,Return,Pound sterling,
DR034,Expenditure,Ship Out,679.49,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR034,Return,Ship In,509.6175,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR035,Expenditure,Gross outlays,2737,,0,,,Outfitting,Pound sterling,
DR035,Expenditure,Insurance,301,,0,INV,,Outfitting,Pound sterling,
DR035,Return,Net return,2864,,0,,,Return,Pound sterling,
DR035,Expenditure,Ship Out,516.46,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR035,Return,Ship In,387.345,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR036,Expenditure,Gross outlays,2666,,0,,,Outfitting,Pound sterling,
DR036,Expenditure,Insurance,293,,0,INV,,Outfitting,Pound sterling,
DR036,Return,Net return,3792,,0,,,Return,Pound sterling,
DR036,Expenditure,Ship Out,503.03,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR036,Return,Ship In,377.2725,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR037,Expenditure,Gross outlays,3145,,0,,,Outfitting,Pound sterling,
DR037,Expenditure,Insurance,346,,0,INV,,Outfitting,Pound sterling,
DR037,Return,Net return,3909,,0,,,Return,Pound sterling,
DR037,Expenditure,Ship Out,593.47,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR037,Return,Ship In,445.1025,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR038,Expenditure,Gross outlays,2648,,0,,,Outfitting,Pound sterling,
DR038,Expenditure,Insurance,291,,0,INV,,Outfitting,Pound sterling,
DR038,Return,Net return,3553,,0,,,Return,Pound sterling,
DR038,Expenditure,Ship Out,499.63,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR038,Return,Ship In,374.7225,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR039,Expenditure,Gross outlays,3865,,0,,,Outfitting,Pound sterling,
DR039,Expenditure,Insurance,425,,0,INV,,Outfitting,Pound sterling,
DR039,Return,Net return,2570,,0,,,Return,Pound sterling,
DR039,Expenditure,Ship Out,729.3,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR039,Return,Ship In,546.975,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR040,Expenditure,Gross outlays,4069,,0,,,Outfitting,Pound sterling,
DR040,Expenditure,Insurance,448,,0,INV,,Outfitting,Pound sterling,
DR040,Return,Net return,2839,,0,,,Return,Pound sterling,
DR040,Expenditure,Ship Out,767.89,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR040,Return,Ship In,575.9175,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR041,Expenditure,Gross outlays,7100,,0,,,Outfitting,Pound sterling,
DR041,Expenditure,Insurance,781,,0,INV,,Outfitting,Pound sterling,
DR041,Return,Net return,4100,,0,,,Return,Pound sterling,
DR041,Expenditure,Ship Out,1339.77,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR041,Return,Ship In,1004.8275,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR042,Expenditure,Outfitting,1528,,0,,,Outfitting,Pound sterling,
DR042,Expenditure,Trade cargo costs,2360,,0,,,Outfitting,Pound sterling,
DR042,Expenditure,Insurance,1087,,0,INV,,Outfitting,Pound sterling,
DR042,Return,Net return,1970,,0,,,Return,Pound sterling,
DR042,Expenditure,Ship Out,300,,0,,,Outfitting,Pound sterling,
DR042,Return,Ship In,225,,0,VSRV,,Return,Pound sterling,
DR043,Expenditure,Total outlays,6955,,0,,,Outfitting,Pound sterling,
DR043,Expenditure,Insurance,765,,0,INV,,Outfitting,Pound sterling,
DR043,Return,Net return,8583,,0,,,Return,Pound sterling,Not including ship residual value on return
DR043,Expenditure,Ship Out,1182,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR043,Return,Ship In,887,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR044,Expenditure,Gross outlays,6315,,0,,,Outfitting,Pound sterling,Not including value of ship out
DR044,Expenditure,Insurance,695,,0,INV,,Outfitting,Pound sterling,
DR044,Expenditure,Ship Out,887,,0,VSDO*VSRV,,Outfitting,Pound sterling,Estimated based on residual value from previous voyage DR043
DR044,Return,Net return,10774,,0,,,Return,Pound sterling,Not including ship residual value on return
DR044,Return,Ship In,568,,0,VSDO*VSRV*VSRV,,Return,Pound sterling,
DR045,Expenditure,Gross outlays,6577,,0,,,Outfitting,Pound sterling,Not including value of ship out
DR045,Expenditure,Insurance,723,,0,INV,,Outfitting,Pound sterling,
DR045,Expenditure,Ship Out,320,,0,VSDR,,Outfitting,Pound sterling,
DR045,Return,Net return,9143,,0,,,Return,Pound sterling,
DR045,Return,Ship In,240,,0,,,Return,Pound sterling,
DR046,Expenditure,Gross outlays,5693,,0,,,Outfitting,Pound sterling,
DR046,Expenditure,Insurance,516,,0,INV,,Outfitting,Pound sterling,
DR046,Return,Net return,5442,,0,,,Return,Pound sterling,
DR046,Expenditure,Ship Out,885.53,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR046,Return,Ship In,664.1475,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR047,Expenditure,Gross outlays,4484,,0,,,Outfitting,Pound sterling,
DR047,Expenditure,Insurance,493,,0,INV,,Outfitting,Pound sterling,
DR047,Expenditure,Ship Out,846.09,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR047,Return,Insurance loss reimbursement,4484,,0,Other,,Return,Pound sterling,"Assumption made by Richardson 1996, table 4"
DR048,Expenditure,Gross outlays,4376,,0,,,Outfitting,Pound sterling,
DR048,Expenditure,Insurance,481,,0,INV,,Outfitting,Pound sterling,
DR048,Return,Goods imported,2310,,0,,,Return,Pound sterling,
DR048,Return,Bills of exchange,2849,,0,,,Return,Pound sterling,
DR048,Expenditure,Ship Out,733,,0,VSDR,,Outfitting,Pound sterling,
DR048,Return,Ship In,550,,0,,,Return,Pound sterling,
DR049,Expenditure,Gross outlays,9403,,0,,,Outfitting,Pound sterling,
DR049,Expenditure,Insurance,1034,,0,INV,,Outfitting,Pound sterling,
DR049,Return,Net inset,7838,,0,,,Return,Pound sterling,
DR049,Expenditure,Ship Out,1774.29,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR049,Return,Ship In,1330.7175,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR050,Expenditure,Ship and outfit,246.875,,0,,,Outfitting,Pound sterling,
DR050,Expenditure,Insurance,5.27,,0,,,Outfitting,Pound sterling,
DR050,Return,Net inset,186.25,,0,,1751-09-01,Return,Pound sterling,
DR050,Return,Bills of exchange,66.39,,0,,1752-06-29,Return,Pound sterling,
DR050,Return,Ship In,26.9,,0,VSRV,,Return,Pound sterling,
DR051,Expenditure,Cargo and outfitting,198.75,,0,,1751-09,Outfitting,Pound sterling,
DR051,Expenditure,Ship Out,33.7875,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR051,Return,Ship In,25.340625,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR052,Expenditure,Cargo and outfitting,252.49,,0,,1756-05-20,Outfitting,Pound sterling,
DR052,Expenditure,Insurance,65.65,,0,INV,,Outfitting,Pound sterling,
DR052,Expenditure,Ship Out,54.08,,0,VSDO,,Outfitting,Pound sterling,
DR052,Return,Sale of sugar,164.28,,0,,1757-08,Return,Pound sterling,
DR052,Return,Balance of account,413,,0,,1757-10,Return,Pound sterling,
DR052,Return,Ship In,40.56,,0,VSDO*VSRV,,Return,Pound sterling,
DR053,Expenditure,Cargo and outfitting,212.5,,0,,1750-08-07,Outfitting,Pound sterling,
DR053,Expenditure,Insurance,23.38,,0,INV,,Outfitting,Pound sterling,
DR053,Expenditure,Ship Out,40.1,,0,VSDO,,Outfitting,Pound sterling,
DR053,Return,Inward account,39.38,,0,,1752-06-28,Return,Pound sterling,
DR053,Return,Sale of sugar,228.15,,0,,1752-06-28,Return,Pound sterling,
DR053,Return,Ship In,30.1,,0,VSDO*VSRV,,Return,Pound sterling,
DR054,Expenditure,Cargo and outfitting,127.34,,0,,1751-09-16,Outfitting,Pound sterling,
DR054,Expenditure,Insurance,14.01,,0,INV,,Outfitting,Pound sterling,
DR054,Expenditure,Ship Out,24.03,,0,VSDO,,Outfitting,Pound sterling,
DR054,Return,Bills of exchange,103.65,,0,,1755-03,Return,Pound sterling,
DR054,Return,Ship In,18.02,,0,VSDO*VSRV,,Return,Pound sterling,
DR055,Expenditure,Cargo and outfitting,69,,0,,1755-03-07,Outfitting,Pound sterling,
DR055,Expenditure,Ship Out,13.24,,0,VSDO,,Outfitting,Pound sterling,
DR055,Return,Inset,78.83,,0,,1756-05,Return,Pound sterling,Includes insurance payment
DR055,Return,Ship In,9.93,,0,VSDO*VSRV,,Return,Pound sterling,
DR055,Expenditure,Insurance,8.9,,0,INV,,Outfitting,Pound sterling,
DR056,Expenditure,Cargo and outfitting,72.09,,0,,1756-05,Outfitting,Pound sterling,Includes insurance payment
DR056,Expenditure,Ship Out,8.8,,0,VSRV,,Outfitting,Pound sterling,Estimated based on residual value from previous voyage DR055
DR056,Return,Sale of sugar,71.45,,0,,1757-08,Return,Pound sterling,
DR056,Return,Ship In,6.6,,0,VSRV*VSRV,,Return,Pound sterling,
DR056,Expenditure,Insurance,21,,0,INV,,Outfitting,Pound sterling,
DR057,Expenditure,Outlays,78,,0,,1757-05,Outfitting,Pound sterling,
DR057,Expenditure,Balance of account,11.7,,0,,1757-05,Outfitting,Pound sterling,
DR057,Expenditure,Ship Out,19.21,,0,VSDO,,Outfitting,Pound sterling,
DR057,Expenditure,Insurance,23.32,,0,INV,,Outfitting,Pound sterling,
DR057,Return,Inset,121.81,,0,,,Return,Pound sterling,
