Line_number,VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
110,GD003,Return,Not specified,2652.64166666667,,,,1777-07-02,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
111,GD003,Return,Not specified,1263.2,,,,1777-07-27,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
112,GD003,Return,Not specified,5052.6625,,,,1777-07-03,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
113,GD003,Return,Not specified,1203.85833333333,,,,1777-08-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
114,GD003,Return,Not specified,260.158333333333,,,,1777-11-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
115,GD003,Return,Not specified,1795.0875,,,,1777-11-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
116,GD003,Return,Not specified,2861.7375,,,,1777-11-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
117,GD003,Return,Not specified,1067.43333333333,,,,1777-09-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
118,GD003,Return,Not specified,414.766666666667,,,,1777-09-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
119,GD003,Return,Not specified,829.525,,,,1777-09-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
120,GD003,Return,Not specified,166.4625,,,,1778-07-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
121,GD003,Return,Not specified,1775.5,,,,1778-07-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
122,GD003,Return,Not specified,998.716666666667,,,,1778-07-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
123,GD003,Return,Not specified,1517.94166666667,,,,1779-04-08,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
124,GD003,Return,Not specified,392.45,,,,1780-05-29,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
125,GD003,Return,Not specified,7812.9625,,,,1780-12-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
126,GD003,Return,Not specified,1890.9375,,,,1780-12-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
127,GD003,Return,Not specified,312.5125,,,,1780-12-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
128,GD003,Return,Not specified,1774.575,,,,1781-02-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
129,GD003,Return,Not specified,479.65,,,,1781-02-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
130,GD003,Return,Not specified,8029.075,,,,1781-02-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
131,GD003,Return,Not specified,1079.425,,,,1781-02-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
132,GD003,Return,Not specified,413.229166666667,,,,1767-04-12,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
133,GD003,Return,Not specified,777.354166666667,,,,1767-04-12,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
134,GD003,Return,Not specified,560.0375,,,,1767-04-12,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
135,GD003,Return,Not specified,535.195833333333,,,,1767-04-12,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
136,GD003,Return,Not specified,11531.9,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
137,GD003,Return,Not specified,10038.6125,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
138,GD003,Return,Not specified,450.05,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
139,GD003,Return,Not specified,3035.28333333333,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
140,GD003,Return,Not specified,9611.60833333333,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
141,GD003,Return,Not specified,2484.44166666667,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
142,GD003,Return,Not specified,2878.55,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
143,GD003,Return,Not specified,1391.9875,,,,1768-09-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
144,GD003,Return,Not specified,1735.65,,,,1768-07-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
145,GD003,Return,Not specified,1437.85,,,,1768-09-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
146,GD003,Return,Not specified,4957.59583333333,,,,1768-09-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
147,GD003,Return,Not specified,1705.1125,,,,1771-05-29,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
148,GD003,Return,Not specified,554.454166666667,,,,1771-04-16,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
149,GD003,Return,Not specified,780.5,,,,1771-04-16,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
150,GD003,Return,Not specified,884.591666666667,,,,1771-04-16,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
151,GD003,Return,Not specified,3868.3,,,,1771-04-16,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
152,GD003,Return,Not specified,62.7583333333333,,,,1772-08-16,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
153,GD003,Return,Not specified,876.075,,,,1773-02,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
154,GD003,Return,Not specified,931.4,,,,1773-09-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
155,GD003,Return,Not specified,2181.46666666667,,,,1774-06-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
156,GD003,Return,Not specified,4706.68333333333,,,,1775-04-26,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
157,GD003,Return,Not specified,618.8375,,,,1775-04-26,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
158,GD003,Return,Not specified,686,,,,1775-04-26,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
159,GD003,Return,Not specified,265.120833333333,,,,1775-09-11,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
160,GD003,Return,Not specified,99.6708333333333,,,,1776-01-28,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
161,GD003,Return,Not specified,172.575,,,,1776-08-09,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
162,GD003,Return,Not specified,805.370833333333,,,,1776-08-12,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
163,GD003,Return,Not specified,750,,,,1777-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
164,GD003,Return,Not specified,176.925,,,,1777-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
165,GD003,Return,Not specified,499.279166666667,,,,1777-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
166,GD003,Return,Not specified,4020.06666666667,,,,1777-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
167,GD003,Return,Not specified,89.8833333333333,,,,1777-12-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
168,GD003,Return,Not specified,89.8833333333333,,,,1777-01-19,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
169,GD003,Return,Not specified,1875.1,,,,1777-06-28,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
170,GD003,Return,Not specified,191.8125,,,,1777-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
171,GD003,Return,Not specified,290.341666666667,,,,1777-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
172,GD003,Return,Not specified,1935.69166666667,,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
173,GD003,Return,Not specified,3387.375,,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
174,GD003,Return,Not specified,89.35,,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
175,GD003,Return,Not specified,524.479166666667,,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
176,GD003,Return,Not specified,351.408333333333,,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
177,GD003,Return,Not specified,879.75,,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
178,GD003,Return,Not specified,1430.75,,,,1785-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
179,GD003,Return,Not specified,619.416666666667,,,,1785-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
180,GD003,Return,Not specified,192,,,,1785-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
181,GD003,Return,Not specified,502.366666666667,,,,1785-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
182,GD003,Return,Not specified,210.05,,,,1785-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
183,GD003,Return,Not specified,101.354166666667,,,,1785-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
184,GD003,Return,Not specified,499.275,,,,1779-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
